names	scores	logfoldchanges	pvals	pvals_adj
Gm46212	0.026843287	20.466156	0.978584727887119	1.0
Gm39197	0.026843287	19.704607	0.978584727887119	1.0
Clvs1	0.026843287	20.018023	0.978584727887119	1.0
Cma1	0.026843287	20.073666	0.978584727887119	1.0
Gm39302	0.026843287	20.184364	0.978584727887119	1.0
Gm4217	0.026843287	20.06085	0.978584727887119	1.0
Gm39363	0.026843287	19.379053	0.978584727887119	1.0
Gm39526	0.026843287	20.184364	0.978584727887119	1.0
Cxcl11	0.026843287	20.824938	0.978584727887119	1.0
Gm46142	0.026843287	19.5871	0.978584727887119	1.0
Cux2	0.026843287	19.227427	0.978584727887119	1.0
Gm4118	0.026843287	19.596306	0.978584727887119	1.0
Gm4208	0.026843287	19.438591	0.978584727887119	1.0
Gm42161	0.026843287	20.289074	0.978584727887119	1.0
Gm42585	0.026843287	20.259855	0.978584727887119	1.0
Gm42620	0.026843287	20.653566	0.978584727887119	1.0
Gm42639	0.026843287	20.718006	0.978584727887119	1.0
Gm42889	0.026843287	19.20614	0.978584727887119	1.0
Gm42732	0.026843287	20.353897	0.978584727887119	1.0
Gm45080	0.026843287	20.336927	0.978584727887119	1.0
Gm42759	0.026843287	19.866985	0.978584727887119	1.0
Gm42820	0.026843287	20.022047	0.978584727887119	1.0
Gm42847	0.026843287	19.366705	0.978584727887119	1.0
Gm45074	0.026843287	20.52799	0.978584727887119	1.0
Gm42858	0.026843287	20.332634	0.978584727887119	1.0
Gm45069	0.026843287	20.702583	0.978584727887119	1.0
Gm45041	0.026843287	20.32551	0.978584727887119	1.0
Gm4510	0.026843287	19.443874	0.978584727887119	1.0
Gm42918	0.026843287	20.701597	0.978584727887119	1.0
Gm44957	0.026843287	19.706678	0.978584727887119	1.0
Gm4491	0.026843287	20.422384	0.978584727887119	1.0
Gm42928	0.026843287	20.21592	0.978584727887119	1.0
Gm44707	0.026843287	20.56838	0.978584727887119	1.0
Gm44706	0.026843287	20.016222	0.978584727887119	1.0
Gm44695	0.026843287	20.319134	0.978584727887119	1.0
Cspg5	0.026843287	19.992105	0.978584727887119	1.0
Gm45091	0.026843287	20.286036	0.978584727887119	1.0
Gm45120	0.026843287	19.80397	0.978584727887119	1.0
Gm42641	0.026843287	20.386898	0.978584727887119	1.0
Gm45343	0.026843287	19.80397	0.978584727887119	1.0
Gm45435	0.026843287	20.467155	0.978584727887119	1.0
Gm45413	0.026843287	20.111576	0.978584727887119	1.0
Gm45412	0.026843287	20.406786	0.978584727887119	1.0
Gm45399	0.026843287	19.66301	0.978584727887119	1.0
Gm4265	0.026843287	19.76761	0.978584727887119	1.0
Gm42679	0.026843287	20.06789	0.978584727887119	1.0
Gm42701	0.026843287	19.459122	0.978584727887119	1.0
Gm45356	0.026843287	19.107653	0.978584727887119	1.0
Gm45311	0.026843287	19.145908	0.978584727887119	1.0
Gm42727	0.026843287	19.625542	0.978584727887119	1.0
Gm45242	0.026843287	20.467155	0.978584727887119	1.0
Gm45206	0.026843287	19.443874	0.978584727887119	1.0
Gm45185	0.026843287	19.88385	0.978584727887119	1.0
Gm4518	0.026843287	20.423733	0.978584727887119	1.0
Gm45167	0.026843287	20.146057	0.978584727887119	1.0
Ctla4	0.026843287	20.928448	0.978584727887119	1.0
Gm45162	0.026843287	19.980888	0.978584727887119	1.0
Gm45124	0.026843287	18.688293	0.978584727887119	1.0
Gm6627	0.026843287	20.15792	0.978584727887119	1.0
Crtam	0.026843287	19.735455	0.978584727887119	1.0
Gm9910	0.026843287	20.138565	0.978584727887119	1.0
Cd300lf	0.026843287	19.612062	0.978584727887119	1.0
Gm37045	0.026843287	20.19992	0.978584727887119	1.0
Grik2	0.026843287	20.139786	0.978584727887119	1.0
Gm37052	0.026843287	19.274813	0.978584727887119	1.0
Gm37060	0.026843287	19.725351	0.978584727887119	1.0
Gm8524	0.026843287	20.413746	0.978584727887119	1.0
Ccdc183	0.026843287	19.106739	0.978584727887119	1.0
Dbndd1	0.026843287	19.35371	0.978584727887119	1.0
Ccr8	0.026843287	20.210577	0.978584727887119	1.0
Gm37372	0.026843287	20.056273	0.978584727887119	1.0
Gm37105	0.026843287	19.898031	0.978584727887119	1.0
Gm37359	0.026843287	19.927256	0.978584727887119	1.0
Dcaf12l1	0.026843287	20.620193	0.978584727887119	1.0
Ccr9	0.026843287	20.109488	0.978584727887119	1.0
Defb2	0.026843287	20.624325	0.978584727887119	1.0
Ccdc169	0.026843287	19.368996	0.978584727887119	1.0
Gm37314	0.026843287	20.493683	0.978584727887119	1.0
Gm8388	0.026843287	20.5601	0.978584727887119	1.0
Gm37311	0.026843287	20.01719	0.978584727887119	1.0
Gprc5c	0.026843287	20.106812	0.978584727887119	1.0
Gm37307	0.026843287	20.90788	0.978584727887119	1.0
Gm8378	0.026843287	20.090277	0.978584727887119	1.0
Gm7879	0.026843287	19.368996	0.978584727887119	1.0
Defb3	0.026843287	19.735455	0.978584727887119	1.0
Gm8557	0.026843287	19.741823	0.978584727887119	1.0
Gm37033	0.026843287	19.901697	0.978584727887119	1.0
Gpr63	0.026843287	19.535154	0.978584727887119	1.0
Grik4	0.026843287	19.80397	0.978584727887119	1.0
Gm7467	0.026843287	19.87143	0.978584727887119	1.0
Gm33142	0.026843287	19.804558	0.978584727887119	1.0
Gm7504	0.026843287	19.523497	0.978584727887119	1.0
Gm7514	0.026843287	20.33944	0.978584727887119	1.0
Gm37423	0.026843287	19.85143	0.978584727887119	1.0
Gm37421	0.026843287	19.912626	0.978584727887119	1.0
Gm33280	0.026843287	19.932041	0.978584727887119	1.0
Gm7589	0.026843287	20.096157	0.978584727887119	1.0
Gm36964	0.026843287	20.056273	0.978584727887119	1.0
Cd40lg	0.026843287	20.779634	0.978584727887119	1.0
Gm8712	0.026843287	18.949333	0.978584727887119	1.0
Gm9905	0.026843287	20.181993	0.978584727887119	1.0
Grm8	0.026843287	20.270836	0.978584727887119	1.0
Gm8666	0.026843287	18.809896	0.978584727887119	1.0
Gm37409	0.026843287	19.992105	0.978584727887119	1.0
Gp1ba	0.026843287	20.673584	0.978584727887119	1.0
Gm36975	0.026843287	19.379395	0.978584727887119	1.0
Gm36985	0.026843287	20.619392	0.978584727887119	1.0
Gm8618	0.026843287	19.614199	0.978584727887119	1.0
Gm7733	0.026843287	19.691818	0.978584727887119	1.0
Gm9958	0.026843287	18.807116	0.978584727887119	1.0
Gm8606	0.026843287	19.407494	0.978584727887119	1.0
Ccr10	0.026843287	20.15792	0.978584727887119	1.0
Gpr83	0.026843287	20.096157	0.978584727887119	1.0
Gpr45	0.026843287	19.43084	0.978584727887119	1.0
Gm7435	0.026843287	20.87261	0.978584727887119	1.0
Gm37234	0.026843287	19.82051	0.978584727887119	1.0
Cd101	0.026843287	19.990612	0.978584727887119	1.0
Gpr137c	0.026843287	19.959272	0.978584727887119	1.0
Gng3	0.026843287	19.5871	0.978584727887119	1.0
Gm8113	0.026843287	20.625591	0.978584727887119	1.0
Gm8225	0.026843287	19.95399	0.978584727887119	1.0
Ccdc158	0.026843287	19.76761	0.978584727887119	1.0
Gm8213	0.026843287	19.798931	0.978584727887119	1.0
Gm33677	0.026843287	19.629139	0.978584727887119	1.0
Gm37219	0.026843287	20.307709	0.978584727887119	1.0
Gm37199	0.026843287	20.992683	0.978584727887119	1.0
Cd19	0.026843287	18.899904	0.978584727887119	1.0
Gm37194	0.026843287	20.467155	0.978584727887119	1.0
Gm8121	0.026843287	20.51456	0.978584727887119	1.0
Defb8	0.026843287	21.179417	0.978584727887119	1.0
Gm8210	0.026843287	19.638536	0.978584727887119	1.0
Cd160	0.026843287	19.655642	0.978584727887119	1.0
Cd163l1	0.026843287	20.47721	0.978584727887119	1.0
Dcstamp	0.026843287	20.3159	0.978584727887119	1.0
Gpc2	0.026843287	20.19948	0.978584727887119	1.0
Ccdc142os	0.026843287	20.702583	0.978584727887119	1.0
Defb50	0.026843287	19.177912	0.978584727887119	1.0
Gpam	0.026843287	20.215433	0.978584727887119	1.0
Gm8163	0.026843287	18.664831	0.978584727887119	1.0
Gm33586	0.026843287	18.526663	0.978584727887119	1.0
Gm8255	0.026843287	19.704607	0.978584727887119	1.0
Gm8371	0.026843287	20.238848	0.978584727887119	1.0
Gm37145	0.026843287	20.467155	0.978584727887119	1.0
Cd244	0.026843287	19.212492	0.978584727887119	1.0
Gm33378	0.026843287	19.596306	0.978584727887119	1.0
Ccdc167	0.026843287	19.443874	0.978584727887119	1.0
Gm33424	0.026843287	19.866985	0.978584727887119	1.0
Gm8345	0.026843287	18.90148	0.978584727887119	1.0
Gnat1	0.026843287	18.526663	0.978584727887119	1.0
Gm37299	0.026843287	20.146978	0.978584727887119	1.0
Gm37294	0.026843287	19.86674	0.978584727887119	1.0
Gm8326	0.026843287	19.609829	0.978584727887119	1.0
Gm37144	0.026843287	19.536882	0.978584727887119	1.0
Gm37292	0.026843287	21.19868	0.978584727887119	1.0
Gm37259	0.026843287	20.66508	0.978584727887119	1.0
Gm8325	0.026843287	19.879366	0.978584727887119	1.0
Gm7986	0.026843287	20.095272	0.978584727887119	1.0
Gm34121	0.026843287	19.72679	0.978584727887119	1.0
Gm8000	0.026843287	20.229296	0.978584727887119	1.0
Gm8318	0.026843287	20.053421	0.978584727887119	1.0
Gm8061	0.026843287	19.773218	0.978584727887119	1.0
Gm37250	0.026843287	19.089224	0.978584727887119	1.0
Gm8290	0.026843287	20.314903	0.978584727887119	1.0
Dcdc2b	0.026843287	20.410881	0.978584727887119	1.0
Gm8288	0.026843287	20.506454	0.978584727887119	1.0
Gm8258	0.026843287	20.04123	0.978584727887119	1.0
Gm8722	0.026843287	19.501978	0.978584727887119	1.0
Gm37163	0.026843287	20.520836	0.978584727887119	1.0
Gm37542	0.026843287	19.510714	0.978584727887119	1.0
Gm37503	0.026843287	20.427402	0.978584727887119	1.0
Gm9130	0.026843287	20.022184	0.978584727887119	1.0
Gm9742	0.026843287	19.493204	0.978584727887119	1.0
Gm9733	0.026843287	19.612062	0.978584727887119	1.0
Gm9120	0.026843287	19.87143	0.978584727887119	1.0
Ddx43	0.026843287	20.700363	0.978584727887119	1.0
Ccl22	0.026843287	20.155602	0.978584727887119	1.0
Gm9833	0.026843287	19.72679	0.978584727887119	1.0
Gm9752	0.026843287	20.599651	0.978584727887119	1.0
Gm9729	0.026843287	19.535154	0.978584727887119	1.0
Gm36198	0.026843287	19.699932	0.978584727887119	1.0
Gm34868	0.026843287	19.726568	0.978584727887119	1.0
Gm9864	0.026843287	19.625542	0.978584727887119	1.0
Gm7099	0.026843287	20.064005	0.978584727887119	1.0
Gm6900	0.026843287	18.541946	0.978584727887119	1.0
Gm9888	0.026843287	19.69614	0.978584727887119	1.0
Gm6781	0.026843287	19.561512	0.978584727887119	1.0
Gm36028	0.026843287	20.413746	0.978584727887119	1.0
Gm7065	0.026843287	18.723589	0.978584727887119	1.0
Gm7117	0.026843287	20.138718	0.978584727887119	1.0
Gm37510	0.026843287	20.323914	0.978584727887119	1.0
Gm6916	0.026843287	19.603958	0.978584727887119	1.0
Gm6768	0.026843287	19.335026	0.978584727887119	1.0
Gm7413	0.026843287	20.336927	0.978584727887119	1.0
Gm9750	0.026843287	19.196516	0.978584727887119	1.0
Gm9830	0.026843287	19.877005	0.978584727887119	1.0
Gm9575	0.026843287	19.831856	0.978584727887119	1.0
Gm37531	0.026843287	21.013899	0.978584727887119	1.0
Gm6929	0.026843287	20.327642	0.978584727887119	1.0
Ccl17	0.026843287	20.189753	0.978584727887119	1.0
Gm6969	0.026843287	19.335026	0.978584727887119	1.0
Gm9333	0.026843287	19.5621	0.978584727887119	1.0
Gm9280	0.026843287	19.415377	0.978584727887119	1.0
Gm9260	0.026843287	19.274813	0.978584727887119	1.0
Ccdc92b	0.026843287	20.289993	0.978584727887119	1.0
Gm6793	0.026843287	19.714664	0.978584727887119	1.0
Gm36172	0.026843287	20.26095	0.978584727887119	1.0
Gm6904	0.026843287	19.927256	0.978584727887119	1.0
Gm9568	0.026843287	20.270836	0.978584727887119	1.0
Gm36640	0.026843287	20.778572	0.978584727887119	1.0
Gm9903	0.026843287	20.386337	0.978584727887119	1.0
Cass4	0.026843287	19.883102	0.978584727887119	1.0
Gm8925	0.026843287	19.819204	0.978584727887119	1.0
Gm9574	0.026843287	19.576864	0.978584727887119	1.0
Casq2	0.026843287	19.493204	0.978584727887119	1.0
Gm6867	0.026843287	20.108595	0.978584727887119	1.0
Gm7327	0.026843287	20.314375	0.978584727887119	1.0
Gm37563	0.026843287	19.274813	0.978584727887119	1.0
Gm3745	0.026843287	18.899904	0.978584727887119	1.0
Gm8860	0.026843287	20.498816	0.978584727887119	1.0
Gm8806	0.026843287	18.90148	0.978584727887119	1.0
Gm35013	0.026843287	19.865385	0.978584727887119	1.0
Gm37566	0.026843287	19.97887	0.978584727887119	1.0
Gm6658	0.026843287	20.628357	0.978584727887119	1.0
Gm32950	0.026843287	19.85143	0.978584727887119	1.0
Gm7407	0.026843287	18.723589	0.978584727887119	1.0
Gm9796	0.026843287	19.912626	0.978584727887119	1.0
Derl3	0.026843287	20.103842	0.978584727887119	1.0
Gm35339	0.026843287	20.146057	0.978584727887119	1.0
Gm7129	0.026843287	18.68195	0.978584727887119	1.0
Gm36595	0.026843287	20.692993	0.978584727887119	1.0
Gm7199	0.026843287	20.329956	0.978584727887119	1.0
Gm9894	0.026843287	19.947811	0.978584727887119	1.0
Gm7180	0.026843287	19.467129	0.978584727887119	1.0
Cdh2	0.026843287	18.90148	0.978584727887119	1.0
Gm37465	0.026843287	20.182468	0.978584727887119	1.0
Gm3513	0.026843287	20.133242	0.978584727887119	1.0
Gm32256	0.026843287	20.49553	0.978584727887119	1.0
Gm6794	0.026843287	19.455135	0.978584727887119	1.0
Gm32849	0.026843287	19.145908	0.978584727887119	1.0
Gm9001	0.026843287	20.210577	0.978584727887119	1.0
Gm8991	0.026843287	20.056273	0.978584727887119	1.0
Copb1	0.025973365	-0.008567538	0.9792785826717344	1.0
Kdsr	0.025103444	-0.19733115	0.9799724531340251	1.0
Chst15	0.02473062	-0.5113273	0.9802698308585415	1.0
Lhfp	0.024606345	-0.08162611	0.9803689573780605	1.0
Mthfr	0.024233522	-0.2758841	0.9806663387492384	1.0
Ago1	0.023860699	-0.39477122	0.9809637228072171	1.0
Dusp22	0.023736425	-0.14334723	0.9810628514164699	1.0
Uevld	0.02361215	0.18463755	0.9811619803181358	1.0
Pan3	0.023115052	-0.18882109	0.9815584988183288	1.0
Atl2	0.020505289	-0.09327993	0.9836402934182752	1.0
Traf2	0.020381015	-0.038177628	0.9837394293855786	1.0
Nfatc1	0.019883916	-0.05948088	0.9841359757504463	1.0
Tmem159	0.018268349	-0.2283324	0.9854247779985255	1.0
Zfp51	0.017895525	0.59615463	0.9857221994262186	1.0
Renbp	0.01690133	-0.13486783	0.9865153328224856	1.0
Gpm6b	0.016279956	0.008085044	0.9870110480126782	1.0
Llph	0.016155683	-0.009673525	0.9871101916585964	1.0
Cblb	0.016155683	-0.23253022	0.9871101916585964	1.0
Lyst	0.016031407	-0.21352501	0.9872093355035694	1.0
Rpia	0.015410035	-0.10641682	0.9877050576606773	1.0
Apobec1	0.015410035	0.34159133	0.9877050576606773	1.0
Crk	0.014291565	-0.117686175	0.9885973693766781	1.0
Cdc42bpb	0.01416729	0.017411638	0.9886965160237718	1.0
Plek	0.013918742	0.21022189	0.9888948098401115	1.0
Tmem59	0.013297369	0.063465014	0.9893905473554028	1.0
Tapt1	0.013297369	-0.10585656	0.9893905473554028	1.0
Pwp2	0.013173094	0.17893742	0.9894896953561177	1.0
Sh2d4a	0.013173094	0.024067389	0.9894896953561177	1.0
Nudt4	0.013173094	-0.057026092	0.9894896953561177	1.0
Cog7	0.013173094	0.018988827	0.9894896953561177	1.0
Hps4	0.012924545	0.13212039	0.9896879918429565	1.0
Smim5	0.012924545	0.06034096	0.9896879918429565	1.0
Herc2	0.012427447	-0.12210248	0.9900845867154013	1.0
Nbea	0.012178899	0.035288	0.9902828850765111	1.0
Spry1	0.012178899	-0.21775097	0.9902828850765111	1.0
Lman1	0.011930349	0.04030179	0.9904811840378812	1.0
Hdx	0.011681801	0.027917119	0.9906794835872633	1.0
Gdpd2	0.011681801	-0.05578999	0.9906794835872633	1.0
Fhdc1	0.011557526	0.065701954	0.9907786335786313	1.0
Vwa1	0.011184703	0.19428174	0.9910760844010693	1.0
Hs3st3b1	0.011184703	0.20270172	0.9910760844010693	1.0
Slc27a3	0.011184703	0.29303944	0.9910760844010693	1.0
Slc2a1	0.011060428	-0.19555669	0.9911752349528898	1.0
Col23a1	0.010687605	0.22506008	0.9914726874199391	1.0
Repin1	0.010687605	-0.03866884	0.9914726874199391	1.0
Tnip1	0.010687605	-0.032182846	0.9914726874199391	1.0
Zfp850	0.010439056	0.6696238	0.9916709897256508	1.0
Slco4a1	0.010439056	0.1630433	0.9916709897256508	1.0
Pglyrp4	0.010314781	0.20839444	0.9917701410722168	1.0
mt-Tq	0.010190507	-0.15283701	0.9918692925458815	1.0
Tnks1bp1	0.010190507	-0.05339809	0.9918692925458815	1.0
Taf4b	0.010066233	0.12950245	0.9919684441451136	1.0
Atp10a	0.009941958	-0.122365154	0.9920675958683821	1.0
Phip	0.009569135	-0.16327497	0.9923650517670938	1.0
Pde7a	0.008947763	-0.27800807	0.9928608139360972	1.0
Pdk4	0.008947763	-0.19902515	0.9928608139360972	1.0
4930503L19Rik	0.008947763	0.013363442	0.9928608139360972	1.0
Anapc7	0.008699213	-0.23548482	0.9930591195862066	1.0
Aadacl2	0.008699213	-0.28998843	0.9930591195862066	1.0
Fam124a	0.008450665	-0.21512079	0.9932574256650891	1.0
Hmgcs2	0.008202115	0.042606644	0.993455732160495	1.0
Mkl1	0.008202115	-0.18663979	0.993455732160495	1.0
Gcc1	0.008202115	-0.042117387	0.993455732160495	1.0
Tacc2	0.0079535665	-0.15353711	0.9936540390601741	1.0
Cpt1c	0.0074564684	-0.1673443	0.9940506540233531	1.0
Cmtm3	0.0074564684	-0.0009174297	0.9940506540233531	1.0
Rabep1	0.0072079194	-0.20948087	0.9942489620623528	1.0
Ramp3	0.0072079194	-0.5027721	0.9942489620623528	1.0
Slc16a2	0.007083645	-0.3324762	0.9943481162158457	1.0
Zc3h10	0.006959371	-0.1942122	0.9944472704566257	1.0
Nipa1	0.0067108218	-0.1360486	0.9946455791939218	1.0
Inpp4a	0.0067108218	-0.3097631	0.9946455791939218	1.0
Fhit	0.0064622727	-0.35377356	0.9948438882619907	1.0
Map3k20	0.0064622727	-0.13702111	0.9948438882619907	1.0
Sumo2	0.0062137237	-0.24180548	0.995042197648582	1.0
Thg1l	0.0062137237	-0.20753501	0.995042197648582	1.0
Syt13	0.0062137237	-0.06575198	0.995042197648582	1.0
Rai1	0.0060894494	-0.23832309	0.9951413524574955	1.0
Atp5l-ps2	0.0059651746	0.8881643	0.9952405073414456	1.0
Dqx1	0.0059651746	1.0662957	0.9952405073414456	1.0
Lrrc8d	0.0059651746	-0.29346228	0.9952405073414456	1.0
Kifc3	0.005716626	0.47036147	0.9954388173283308	1.0
Bivm	0.005468077	0.03767503	0.9956371275969873	1.0
Gm16365	0.005468077	-0.16404432	0.9956371275969873	1.0
Guca1a	0.005468077	-0.40342608	0.9956371275969873	1.0
Arhgef16	0.005468077	-0.2205555	0.9956371275969873	1.0
Mmaa	0.005468077	-0.4110768	0.9956371275969873	1.0
Mmp16	0.005468077	-0.10936991	0.9956371275969873	1.0
Fbxo44	0.005219528	0.5664294	0.9958354381351644	1.0
Negr1	0.005219528	-0.48631603	0.9958354381351644	1.0
Zfp54	0.004970979	0.051076766	0.9960337489306115	1.0
Polm	0.004970979	0.12664376	0.9960337489306115	1.0
Dsg1b	0.0048467047	-0.11534924	0.996132904420983	1.0
Gldn	0.00472243	0.049840905	0.996232059971078	1.0
Rpl36a-ps3	0.00472243	-0.014270421	0.996232059971078	1.0
Kctd17	0.00472243	-0.11823692	0.996232059971078	1.0
Ccdc163	0.0044738813	-0.313297	0.9964303712443132	1.0
Snord72	0.0044738813	0.14664875	0.9964303712443132	1.0
Serpinb10	0.0044738813	0.049686905	0.9964303712443132	1.0
Gm12606	0.0044738813	0.12100639	0.9964303712443132	1.0
Cfap74	0.0044738813	0.0049768533	0.9964303712443132	1.0
Rps12-ps10	0.0042253323	-0.44527593	0.9966286827380665	1.0
Nrk	0.0039767832	0.001296828	0.9968269944400869	1.0
Kiz	0.0037282342	-0.27139905	0.9970253063381238	1.0
Vegfb	0.0037282342	-0.3362975	0.9970253063381238	1.0
Urb1	0.0037282342	-0.39253902	0.9970253063381238	1.0
Kctd13	0.0037282342	-0.47950625	0.9970253063381238	1.0
Grb14	0.0034796854	-0.19493535	0.9972236184199262	1.0
Gm12184	0.0034796854	-0.19423151	0.9972236184199262	1.0
Scarna17	0.0034796854	-0.31219128	0.9972236184199262	1.0
4933439C10Rik	0.0034796854	-0.31703234	0.9972236184199262	1.0
Arhgap44	0.0034796854	-0.55398995	0.9972236184199262	1.0
Mdga1	0.0034796854	-0.24397548	0.9972236184199262	1.0
Snx19	0.0034796854	-0.37102574	0.9972236184199262	1.0
Mocs1	0.0034796854	-0.3057944	0.9972236184199262	1.0
1110051M20Rik	0.0032311364	-0.22048774	0.9974219306732433	1.0
Pyroxd1	0.0032311364	-0.66046107	0.9974219306732433	1.0
Msl3l2	0.0032311364	-0.37074792	0.9974219306732433	1.0
Prdm8	0.0032311364	-0.32482877	0.9974219306732433	1.0
Eif1-ps1	0.0032311364	-0.36964992	0.9974219306732433	1.0
Clip2	0.0032311364	-0.28858712	0.9974219306732433	1.0
Snn	0.0029825873	-0.5417323	0.9976202430858241	1.0
Tmod1	0.0029825873	-0.30342242	0.9976202430858241	1.0
Aldh3b1	0.0029825873	-0.69953287	0.9976202430858241	1.0
Pnldc1	0.0027340385	1.058582	0.9978185556454177	1.0
Gm11730	0.0027340385	0.94943047	0.9978185556454177	1.0
Gm43942	0.0027340385	0.8828825	0.9978185556454177	1.0
Anapc15	0.0027340385	0.9201674	0.9978185556454177	1.0
Prom1	0.0027340385	1.161646	0.9978185556454177	1.0
Camk2b	0.0027340385	0.66114527	0.9978185556454177	1.0
Gnrh1	0.0027340385	0.897642	0.9978185556454177	1.0
Nap1l5	0.0027340385	0.4008517	0.9978185556454177	1.0
Gm26617	0.0027340385	-0.5996418	0.9978185556454177	1.0
Pcdh17	0.0027340385	0.20663449	0.9978185556454177	1.0
Serac1	0.0027340385	0.91905504	0.9978185556454177	1.0
Car11	0.0027340385	1.2281619	0.9978185556454177	1.0
G0s2	0.0027340385	0.8415406	0.9978185556454177	1.0
Efcc1	0.0027340385	0.9088622	0.9978185556454177	1.0
Gm9828	0.0027340385	0.55270386	0.9978185556454177	1.0
D930030I03Rik	0.0027340385	0.35546386	0.9978185556454177	1.0
Mum1l1	0.0024854895	0.12522195	0.9980168683397731	1.0
Fam151b	0.0024854895	0.15094739	0.9980168683397731	1.0
Gm12366	0.0024854895	-0.52008176	0.9980168683397731	1.0
Bbs12	0.0024854895	0.08845676	0.9980168683397731	1.0
Ppm1h	0.0024854895	-1.0310025	0.9980168683397731	1.0
Ppara	0.0024854895	0.3939433	0.9980168683397731	1.0
Pglyrp1	0.0024854895	0.57018757	0.9980168683397731	1.0
Tfap2e	0.0024854895	0.022043746	0.9980168683397731	1.0
Nkpd1	0.0024854895	0.61473334	0.9980168683397731	1.0
